status,decimalLongitude,decimalLatitude,wc2.1_30s_bio_1,wc2.1_30s_bio_10,wc2.1_30s_bio_11,wc2.1_30s_bio_12,wc2.1_30s_bio_13,wc2.1_30s_bio_14,wc2.1_30s_bio_15,wc2.1_30s_bio_16,wc2.1_30s_bio_17,wc2.1_30s_bio_18,wc2.1_30s_bio_19,wc2.1_30s_bio_2,wc2.1_30s_bio_3,wc2.1_30s_bio_4,wc2.1_30s_bio_5,wc2.1_30s_bio_6,wc2.1_30s_bio_7,wc2.1_30s_bio_8,wc2.1_30s_bio_9
E,"-79,0756083333","38,7362583333","8,95416641235352","18,533332824707","-1,05000007152557",1088,106,71,"12,6310415267944",308,221,298,221,"11,4416666030884","34,883129119873","797,357727050781","25,5","-7,30000019073486","32,7999992370605","16,6499996185303","-1,05000007152557"
E,"-79,0127620547","38,5923274003","10,6208333969116","20,3833332061768","0,483333349227905",940,95,59,"15,8199634552002",275,183,271,183,"12,625","36,9152030944824","806,551208496094",28,"-6,19999980926514","34,2000007629395","18,466667175293","0,483333349227905"
E,"-78,9806909531","38,3483326155","11,9125003814697","22,2666664123535","1,31666672229767",950,97,60,"15,8307266235352",279,190,275,190,"13,158332824707","37,1704330444336","847,737976074219","29,8999996185303","-5,5","35,4000015258789","20,3333339691162","1,31666672229767"
E,"-78,860734","38,433322","12,0416669845581","22,5833339691162","1,18333327770233",955,97,60,"16,2271862030029",281,189,277,189,"13,0333337783813","36,3045501708984","866,229614257812","30,1000003814697","-5,80000019073486","35,9000015258789","20,6666660308838","1,18333327770233"
E,"-78,857855","39,55587","11,3000001907349","22,0166664123535","0,133333370089531",917,94,57,"15,1687593460083",271,184,260,184,"13,3333330154419","36,3306083679199","884,233093261719","30,1000003814697","-6,59999990463257","36,7000007629395","19,9500007629395","0,133333370089531"
E,"-78,8244044444","38,3081486111","12,2083330154419","22,6333332061768","1,5",999,102,64,"15,39391040802",291,202,286,202,"12,9333333969116","36,534839630127","854,290893554688","30,1000003814697","-5,30000019073486","35,4000015258789","20,6833343505859","1,5"
E,"-78,7203039317","39,6713858391","11,2583332061768","22,1166667938232","-0,0833333358168602",928,95,59,"13,8067054748535",270,190,257,190,"13,1000003814697","35,5013542175293","897,665771484375","30,1000003814697","-6,80000019073486","36,9000015258789","20,0499992370605","-0,0833333358168602"
E,"-78,631535","38,021385","13,0374994277954","23,0499992370605","2,66666650772095",1149,118,77,"14,4105949401855",329,238,318,238,"12,6583337783813","36,5847778320312","823,101440429688","30,3999996185303","-4,19999980926514","34,5999984741211","21,1166667938232","2,66666650772095"
E,"-78,526663","37,884697","13,4333333969116","23,6000003814697","2,91666650772095",1139,116,78,"13,5093116760254",322,240,312,240,"13,1499996185303","37,3579521179199","834,563903808594","31,1000003814697","-4,09999990463257","35,2000007629395","21,5833320617676","2,91666650772095"
E,"-78,1693583333","38,8599883333","11,5874996185303","21,7999992370605","0,966666758060455",1029,101,68,"13,2176990509033",296,209,288,209,"12,3083333969116","35,1666679382324","842,979370117188","29,2999992370605","-5,69999980926514",35,"19,783332824707","0,966666758060455"
E,"-78,1572494507","39,1943321228","12,0041666030884","22,8500003814697","0,750000059604645",971,98,62,"15,0095138549805",290,192,279,192,"12,7749996185303","34,9043731689453","894,044555664062","30,5","-6,09999990463257","36,5999984741211","20,783332824707","0,750000059604645"
E,"-78,1567528333","39,0429611667","12,0458335876465","22,75","0,933333396911621",979,97,63,"14,3782320022583",289,196,281,196,"12,9916667938232","35,4963569641113","882,188537597656","30,5","-6,09999990463257","36,5999984741211","20,6666660308838","0,933333396911621"
E,"-77,985084","37,56589","13,6875","23,716667175293","3,28333330154419",1085,102,77,"9,94352340698242",291,248,291,248,"13,2250003814697","37,6780624389648","824,19140625","31,2000007629395","-3,90000009536743","35,1000022888184","21,716667175293","3,28333330154419"
E,"-77,9517437671","37,0492613231","14,0708332061768","23,9833335876465","3,84999990463257",1111,106,79,"8,92234992980957",302,260,301,261,"13,5416669845581","38,6904754638672","813,297058105469","31,5","-3,5",35,"23,3666667938232","5,55000019073486"
E,"-77,95","44,703","5,3125","17,8333339691162","-8,11666679382324",936,94,56,"13,7609443664551",267,191,241,209,"11,2083339691162","27,6067333221436","1055,20593261719","25,5","-15,1000003814697","40,5999984741211","7,33333301544189","-2,45000004768372"
E,"-77,93471925","40,72369758","9,32916641235352","20,3999996185303","-2,33333325386047",1002,108,66,"14,3660860061646",296,206,286,206,"11,3583335876465","31,6388111114502","921,598083496094","27,7000007629395","-8,19999980926514","35,9000015258789","18,3166675567627","-2,33333325386047"
E,"-77,9232995957","40,214722725","10,6791667938232","21,5499992370605","-0,76666671037674",961,96,62,"13,3914651870728",281,196,265,196,"11,7750005722046","32,7994422912598","902,631164550781","29,1000003814697","-6,80000019073486","35,9000015258789","19,3999996185303","-0,76666671037674"
E,"-77,861275","40,796025","9,66666698455811","20,9833335876465","-2,14999985694885",1007,110,67,"14,6781444549561",298,207,290,207,"11,4666662216187","31,5886135101318","936,643737792969","28,2999992370605",-8,"36,2999992370605","18,8666667938232","-2,14999985694885"
E,"-77,854127","38,9644529722","12,2083330154419","22,8833332061768","1,18333327770233",1022,103,66,"12,6632375717163",293,211,282,211,"12,5833330154419","34,9537048339844","876,296020507812","30,3999996185303","-5,59999990463257",36,"20,75","1,18333327770233"
E,"-77,8156685513","38,1604467889","13,1625003814697","23,3500003814697","2,61666679382324",1102,108,75,"10,9259443283081",308,238,303,238,"12,6916666030884","36,1585960388184","838,429626464844","30,7000007629395","-4,40000009536743","35,1000022888184","21,3500003814697","2,61666679382324"
E,"-77,794557","38,781139","12,4125003814697","22,8333339691162","1,58333337306976",1041,103,70,"11,0287895202637",292,221,283,221,"12,2250003814697","34,7301139831543","859,172790527344","30,1000003814697","-5,09999990463257","35,2000007629395","20,783332824707","1,58333337306976"
E,"-77,7223163098","36,4262415238","14,8249998092651","24,533332824707","4,83333349227905",1130,121,77,"14,90647315979",337,241,337,269,"13,1833333969116","38,6608009338379","795,974243164062","31,8999996185303","-2,20000004768372","34,0999984741211","24,533332824707","10,3666667938232"
E,"-77,6848124827","38,8936759659","11,8916664123535","22,2333335876465","1,11666655540466",1078,108,71,"11,6588935852051",303,226,291,226,"11,4166669845581","33,1879844665527","854,524963378906","29,1000003814697","-5,30000019073486","34,4000015258789","20,1833343505859","1,11666655540466"
E,"-77,6288888889","38,2763888889","13,2416667938232","23,5166664123535","2,60000014305115",1074,104,73,"9,96704864501953",296,235,292,235,"12,6999998092651","35,9773368835449","844,236694335938","30,8999996185303","-4,40000009536743","35,2999992370605","21,466667175293","2,60000014305115"
E,"-77,596587","39,112496","12,3833332061768","23,0499992370605","1,33333337306976",1024,104,65,"12,7013635635376",292,213,281,213,"12,1499996185303","34,2253532409668","878,405944824219","30,5",-5,"35,5","20,9333343505859","1,33333337306976"
E,"-77,54726","39,359437","11,9833335876465","22,7666664123535","0,850000023841858",994,99,66,"12,8355598449707",285,207,279,207,"11,8833332061768","33,474178314209","887,348815917969","30,1000003814697","-5,40000009536743","35,5","20,6333332061768","0,850000023841858"
E,"-77,5159957632","40,1792941878","10,8666667938232","21,7666664123535","-0,533333301544189",1022,103,67,"12,9406023025513",296,213,277,213,"11,6499996185303","32,5419006347656","902,152282714844","29,2000007629395","-6,59999990463257","35,7999992370605","19,6333332061768","-0,533333301544189"
E,"-77,5139466667","38,2434616667","13,5874996185303","24,0166664123535","2,76666665077209",1074,104,73,"9,48779964447021",294,239,290,239,"12,7583332061768","35,7376289367676","859,093383789062","31,3999996185303","-4,30000019073486","35,7000007629395","23,3333339691162","2,76666665077209"
E,"-77,495378","38,874305","12,9499998092651","23,6000003814697","1,91666674613953",1001,99,66,"11,1063146591187",279,216,273,216,"12,3499994277954","34,6910095214844","876,846130371094",31,"-4,59999990463257","35,5999984741211","21,5166664123535","1,91666674613953"
E,"-77,46477742","39,01804214","13,1166667938232",24,"1,88333332538605",1008,100,66,"11,8287029266357",285,215,279,215,"12,4333333969116","34,3462257385254","894,786254882812","31,5","-4,69999980926514","36,2000007629395","21,8833332061768","1,88333332538605"
E,"-77,456345","37,5447216667","14,9333333969116","25,216667175293","4,26666641235352",1099,106,79,"10,3544855117798",307,253,298,253,"12,75","36,4285697937012","848,464721679688","32,2999992370605","-2,70000004768372",35,"24,4833335876465","4,26666641235352"
E,"-77,434525","39,47295","12,0666666030884","22,9166660308838","0,866666674613953",973,94,67,"12,5907678604126",277,208,276,208,12,"33,6134452819824","892,222290039062","30,3999996185303","-5,30000019073486","35,7000007629395","20,75","0,866666674613953"
E,"-77,43083","38,644597","13,0333337783813","23,4500007629395","2,26666665077209",1009,97,69,"9,55435752868652",274,222,271,222,"11,966667175293","34,288444519043","855,560241699219","30,6000003814697","-4,30000019073486","34,9000015258789","21,3833332061768","2,26666665077209"
E,"-77,4246","38,801442","13,0291662216187","23,5499992370605","2,15000009536743",1006,99,68,"10,3843975067139",277,219,271,219,"12,0416669845581","34,3067436218262","865,367614746094","30,7999992370605","-4,30000019073486","35,0999984741211","21,4833335876465","2,15000009536743"
E,"-77,4075846266","38,3324209675","13,4791669845581","23,7666664123535","2,86666655540466",1060,102,72,"9,12325382232666",291,237,286,237,"12,5416669845581","35,7312431335449","844,219543457031","31,1000003814697",-4,"35,0999984741211","23,1000003814697","2,86666655540466"
E,"-77,3881866667","38,4472383333","13,6958332061768","24,1166667938232","2,93333339691162",1022,96,69,"9,14927291870117",281,228,278,228,"12,4750003814697","35,3399429321289","856,5986328125","31,5","-3,79999995231628","35,2999992370605","23,4333343505859","2,93333339691162"
E,"-77,3725666667","39,5678833333","11,8874998092651","22,8999996185303","0,566666662693024",995,96,68,"11,4802293777466",280,213,276,213,"12,1916666030884","33,678638458252","903,345092773438","30,5","-5,69999980926514","36,2000007629395","20,6833343505859","0,566666662693024"
E,"-77,3425674438","38,544380188","13,3625001907349","23,75","2,66666674613953",1017,96,69,"8,99376201629639",277,226,275,226,"12,0416669845581","34,6024894714355","851,923278808594","30,8999996185303","-3,90000009536743","34,7999992370605","23,0666656494141","2,66666674613953"
E,"-77,296012","39,192571","12,5083332061768","23,1833343505859","1,43333339691162",1022,104,68,"12,37965965271",293,217,283,217,"11,9833335876465","33,7558670043945","880,381713867188","30,6000003814697","-4,90000009536743","35,5","21,0499992370605","1,43333339691162"
E,"-77,281005","38,93505833","12,9416666030884","23,5499992370605","1,99999988079071",1033,102,69,"10,7995691299438",288,224,281,224,"11,8999996185303","33,903133392334","870,806396484375","30,7999992370605","-4,30000019073486","35,0999984741211","21,4500007629395","1,99999988079071"
E,"-77,2723416667","39,4763027778","11,7291669845581","22,6000003814697","0,466666787862778",1018,100,69,"11,7331581115723",287,218,282,218,"11,9083337783813","33,3566780090332","895,28173828125",30,"-5,69999980926514","35,7000007629395","20,4166660308838","0,466666787862778"
E,"-77,2509","39,058136","12,7166662216187","23,3833332061768","1,70000004768372",1031,104,68,"11,7991743087769",292,221,283,221,"12,0166664123535","33,945384979248","876,520324707031","30,7999992370605","-4,59999990463257","35,3999977111816","21,2333335876465","1,70000004768372"
E,"-77,2413766484","39,8365999312","11,4166669845581","22,5166664123535","-0,0500000715255737",1065,105,73,"11,3141937255859",291,233,277,233,"12,0666666030884","33,1501846313477","913,435913085938","30,1000003814697","-6,30000019073486","36,4000015258789","15,9666662216187","-0,0500000715255737"
E,"-77,2178283333","38,79248","13,4791669845581","24,1333332061768","2,51666665077209",1025,99,69,"10,2847852706909",281,225,278,225,"11,7250003814697","33,5","874,113708496094","31,1000003814697","-3,90000009536743",35,"22,0666675567627","2,51666665077209"
E,"-77,203747","40,214872","11,3416662216187","22,5666656494141","-0,316666632890701",1040,103,69,"12,9084253311157",296,221,276,221,"12,0500001907349","32,9234962463379","925,543640136719","30,1000003814697","-6,5","36,5999984741211","20,4333343505859","-0,316666632890701"
E,"-77,187978","38,668262","13,3625001907349","23,783332824707","2,66666650772095",1020,98,69,"9,77901268005371",281,226,279,226,"11,4583339691162","33,3091087341309","854,751770019531","30,7000007629395","-3,70000004768372","34,4000015258789","23,1666679382324","2,66666650772095"
E,"-77,1862005503","39,3565009863","11,7041664123535","22,4500007629395","0,51666671037674",1063,108,71,"11,7506923675537",302,227,290,227,"11,6750001907349","32,980224609375","887,246643066406","29,7000007629395","-5,69999980926514","35,4000015258789","20,3166656494141","0,51666671037674"
E,"-77,1390722222","39,1121055556","12,8291664123535","23,6166667938232","1,65000009536743",1076,110,71,"11,6661138534546",304,231,290,231,"11,9750003814697","33,6376419067383","889,112060546875","30,8999996185303","-4,69999980926514","35,5999984741211","21,5166664123535","1,65000009536743"
E,"-77,1340408325","38,44115448","13,7041664123535","24,033332824707","3,09999990463257",1014,106,69,"10,4194469451904",285,231,285,231,"11,9250001907349","34,5652160644531","846,161010742188","31,1000003814697","-3,40000009536743","34,5","24,033332824707","3,09999990463257"
E,"-77,1193323378","38,986851289","13,091667175293","23,75","2,11666679382324",1071,108,71,"11,3993368148804",301,231,289,231,"11,6666669845581","33,2383651733398","875,172302246094","30,8999996185303","-4,19999980926514","35,0999984741211","21,6499996185303","2,11666679382324"
E,"-77,1123865238","38,8824850152","13,5541667938232","24,25","2,54999995231628",1055,104,70,"10,9402809143066",293,230,285,230,"11,5416669845581","32,976188659668","878,587341308594","31,2000007629395","-3,79999995231628",35,"22,1833343505859","2,54999995231628"
E,"-77,1057800576","39,4390825026","11,4916667938232","22,2333335876465","0,316666603088379",1090,111,71,"11,4286489486694",307,233,291,233,"11,5166664123535","32,7178039550781","887,900573730469","29,3999996185303","-5,80000019073486","35,2000007629395","20,1333332061768","0,316666603088379"
E,"-77,0675949722","38,79607","13,8041667938232","24,5","2,79999995231628",1022,99,68,"11,1406860351562",285,225,279,225,"11,5583333969116","33,023811340332","878,297546386719","31,3999996185303","-3,59999990463257",35,"23,8166656494141","2,79999995231628"
E,"-77,0213159276","39,144150053","12,3708333969116","23,0499992370605","1,29999995231628",1119,115,73,"11,7377576828003",315,241,297,241,"11,7583332061768","33,4043579101562","880,001159667969","30,2999992370605","-4,90000009536743","35,2000007629395","20,9166660308838","1,29999995231628"
E,"-76,9816583333","39,0367445","12,9875001907349","23,716667175293","1,91666674613953",1125,115,73,"11,8308992385864",316,242,299,242,"11,5749998092651","32,8835220336914","881,623291015625","30,7999992370605","-4,40000009536743","35,2000007629395","21,5666656494141","1,91666674613953"
E,"-76,9747289178","38,8904156909","13,8958330154419","24,7333335876465","2,75",1057,105,70,"11,9035749435425",296,231,288,231,"11,625","32,9320106506348","890,60107421875","31,7000007629395","-3,59999990463257","35,2999992370605","22,5833339691162","2,75"
E,"-76,9576010853","40,2841444216","11,3166666030884","22,4500007629395","-0,216666653752327",1054,110,71,"13,3698616027832",307,227,280,227,"11,8166666030884","32,5527992248535","917,165466308594",30,"-6,30000019073486","36,2999992370605","20,2666664123535","-0,216666653752327"
E,"-76,9478747249","38,7841732661","13,2124996185303","23,8166675567627","2,28333330154419",1076,105,71,"11,1126537322998",298,235,292,235,"11,2083330154419","32,3940277099609","871,722778320312","30,6000003814697",-4,"34,5999984741211","21,6833343505859","2,28333330154419"
E,"-76,932563","40,165139","11,3291664123535","22,5166664123535","-0,283333301544189",1058,110,71,"13,1731405258179",307,230,279,230,"11,9083337783813","32,6255722045898","922,781005859375","30,1000003814697","-6,40000009536743","36,5","20,3666667938232","-0,283333301544189"
E,"-76,895077","39,189982","12,5749998092651","23,3666667938232","1,43333339691162",1138,117,74,"11,4983654022217",317,247,298,247,"11,716667175293","33,004695892334","886,718933105469","30,7000007629395","-4,80000019073486","35,5","21,2000007629395","1,43333339691162"
E,"-76,8941650391","38,6044425964","13,3791666030884","23,9166679382324","2,53333330154419",1072,104,73,"10,579535484314",298,237,297,237,"11,4916667938232","33,2129096984863","864,984130859375","30,7000007629395","-3,90000009536743","34,6000022888184","23,25","2,53333330154419"
E,"-76,894127","37,943085","14,1708335876465","24,25","3,76666665077209",1075,108,74,"12,8350830078125",307,241,304,241,"12,158332824707","35,5506820678711","828,976501464844","31,3999996185303","-2,79999995231628","34,2000007629395","23,6333332061768","8,63333320617676"
E,"-76,8759162538","39,3188787997","12,2375001907349",23,"1,11666667461395",1134,118,75,"11,1935520172119",316,249,295,249,"11,6916666030884","33,1208686828613","885,520202636719","30,2999992370605",-5,"35,2999992370605","20,8500003814697","1,11666667461395"
E,"-76,855205","39,428566","11,8583335876465","22,5666675567627","0,76666671037674",1133,117,73,"11,3534679412842",317,246,296,246,"11,1500005722046","31,9484252929688","883,003234863281","29,7000007629395","-5,19999980926514","34,9000015258789","20,4166660308838","0,76666671037674"
E,"-76,8372874007","40,7147251673","10,2708330154419","21,3999996185303","-1,31666672229767",1068,112,67,"14,7176952362061",313,218,301,218,"11,5083332061768","31,8790397644043","920,272827148438","28,7999992370605","-7,30000019073486","36,0999984741211","19,2666664123535","-1,31666672229767"
E,"-76,8243331909","38,8877830505","13,1208333969116","23,783332824707","2,13333320617676",1101,112,72,"12,1991510391235",311,238,299,238,"11,6416664123535","33,1671409606934","876,004516601562","30,7999992370605","-4,30000019073486","35,0999984741211","21,6333332061768","2,13333320617676"
E,"-76,794106","40,26689","11,4583330154419","22,8333339691162","-0,299999952316284",1069,113,71,"14,148530960083",317,229,288,229,"11,8499994277954","32,2010879516602","936,067260742188","30,3999996185303","-6,40000009536743","36,7999992370605","20,6666660308838","-0,299999952316284"
E,"-76,7894129722","39,0328349722","12,8041667938232","23,3500003814697","1,96666669845581",1126,115,73,"11,8606977462769",316,245,302,245,"11,4916667938232","33,022029876709","864,981506347656","30,5","-4,30000019073486","34,7999992370605","21,1333332061768","1,96666669845581"
E,"-76,7884170877","39,8761943787","11,1541662216187","22,1000003814697","-0,233333393931389",1100,111,71,"11,984411239624",315,237,293,237,"11,408332824707","32,0458793640137","904,349243164062","29,2999992370605","-6,30000019073486","35,5999984741211","19,9833335876465","-0,233333393931389"
E,"-76,770766","39,24044","12,5208330154419","23,25","1,46666669845581",1159,119,76,"11,1955795288086",321,255,302,255,"11,0416669845581","31,7289276123047","882,672790527344","30,2000007629395","-4,59999990463257","34,7999992370605","21,1000003814697","1,46666669845581"
E,"-76,7578653353","37,329086473","14,654167175293","24,4833335876465","4,53333330154419",1192,130,80,"15,7148637771606",359,259,337,269,"11,7916660308838","35,4104118347168","806,523010253906","31,2999992370605",-2,"33,2999992370605","23,8999996185303","10,3166666030884"
E,"-76,7357499722","39,731577","10,9833335876465","21,8500003814697","-0,36666664481163",1127,115,72,"11,8215112686157",320,241,299,241,"10,8833332061768","31,0952377319336","900,243225097656","28,7000007629395","-6,30000019073486",35,"19,716667175293","-0,36666664481163"
E,"-76,675867373","39,4301288108","12,3000001907349","23,1000003814697","1,14999997615814",1138,115,75,"10,7140493392944",316,252,301,252,"10,6499996185303","30,780345916748","889,059753417969","29,8999996185303","-4,69999980926514","34,5999984741211","20,9500007629395","1,14999997615814"
E,"-76,6666885596","38,7636793304","13,2208337783813","23,7000007629395","2,43333339691162",1079,107,71,"12,1530332565308",303,237,297,237,"11,5249996185303","33,3092498779297","860,711791992188","30,7000007629395","-3,90000009536743","34,6000022888184","21,5499992370605","2,43333339691162"
E,"-76,646408","38,055019","13,9333333969116","24,0833339691162","3,5",1083,107,75,"12,8153591156006",307,241,299,241,"11,9333333969116","34,9951095581055","832,761901855469","31,2000007629395","-2,90000009536743","34,1000022888184","23,4500007629395","3,5"
E,"-76,6389127287","39,3288561975","13,4458332061768","24,466667175293","2,11666655540466",1125,111,75,"10,5744590759277",307,253,298,253,"10,6750001907349","30,5873928070068","905,976257324219","31,1000003814697","-3,79999995231628","34,9000015258789","22,3333339691162","2,11666655540466"
E,"-76,612606","38,911854","12,9958333969116","23,5499992370605","2,13333344459534",1114,111,73,"12,1666383743286",313,244,306,244,"11,1916666030884","32,4396133422852","866,965576171875","30,3999996185303","-4,09999990463257","34,5","21,3666667938232","2,13333344459534"
E,"-76,6091295","39,1012851","13,1458330154419","23,8999996185303","2,11666655540466",1128,112,75,"11,3992137908936",312,251,304,251,"10,7583332061768","31,2742252349854","881,2451171875","30,6000003814697","-3,79999995231628","34,4000015258789","21,7000007629395","2,11666655540466"
E,"-76,605355","40,008564","11,4000005722046","22,4333343505859","-0,0500000305473804",1065,107,67,"13,917444229126",317,226,298,226,"11,3833332061768","31,8860874176025","910,274719238281","29,7000007629395",-6,"35,7000007629395","20,2666664123535","-0,0500000305473804"
E,"-76,5859666667","40,985925","9,55000019073486","20,7999992370605","-2,25",1054,115,63,"18,1313152313232",319,203,309,204,"11,3999996185303","31,2328758239746","934,658447265625","28,2000007629395","-8,30000019073486","36,5","18,6333332061768","-1,21666669845581"
E,"-76,551643451","39,4149832375","12,8999996185303","23,8666667938232","1,65000009536743",1133,111,75,"10,8036670684814",314,252,306,252,"10,3833332061768","30,0966186523438","900,456970214844","30,3999996185303","-4,09999990463257","34,5","21,7000007629395","1,65000009536743"
E,"-76,5487888889","40,4427722222","10,7875003814697","21,966667175293","-0,783333361148834",1072,110,67,"15,3416156768799",323,221,303,222,"11,5583333969116","31,9290981292725","921,562744140625","29,3999996185303","-6,80000019073486","36,2000007629395","19,6833343505859","0,18333326280117"
E,"-76,537109375","38,7043952942","13,3166666030884","23,6666660308838","2,71666669845581",1091,106,74,"11,629542350769",304,244,300,244,"11,3500003814697","33,3823547363281","847,722473144531","30,5","-3,5",34,"21,5","2,71666669845581"
E,"-76,5342716667","37,8203166667","14,0249996185303","23,966667175293","3,88333344459534",1091,108,74,"12,7590074539185",311,243,302,248,"11,6666660308838","35,0350341796875","812,757629394531","30,8999996185303","-2,40000009536743","33,2999992370605","23,3833332061768","9,75"
E,"-76,519682","38,30314","13,6666669845581","23,8500003814697","3,21666669845581",1106,107,80,"11,0870370864868",302,248,296,251,"11,4833335876465","33,8741416931152","835,660705566406","30,7999992370605","-3,09999990463257","33,8999977111816","23,2999992370605","9,43333339691162"
E,"-76,501642","38,939711","13,3916664123535","24,0166664123535","2,53333330154419",1108,108,72,"12,8354797363281",311,245,309,245,"10,8000001907349","31,5789470672607","872,162475585938","30,7000007629395","-3,5","34,2000007629395","21,8000011444092","2,53333330154419"
E,"-76,4373658783","39,0943526945","13,1499996185303","23,7666664123535","2,33333349227905",1117,107,74,"11,585503578186",309,251,307,251,"10,3166666030884","30,6132545471191","868,630065917969","30,2999992370605","-3,40000009536743","33,7000007629395","21,5166664123535","2,33333349227905"
E,"-76,4298694208","38,1867680986","14,0249996185303","24,1499996185303","3,70000004768372",1081,106,78,"11,8474578857422",297,240,290,247,"11,3666667938232","33,8293647766113","831,492370605469","31,1000003814697","-2,5","33,5999984741211","23,6499996185303","10,0500001907349"
E,"-76,42215575","37,09819518","15,5333337783813","25,2999992370605","5,51666688919067",1183,126,77,"16,3186359405518",362,249,347,275,"10,3166675567627","32,5446891784668","802,794372558594","31,2000007629395","-0,5","31,7000007629395","24,7333335876465","11,4000005722046"
E,"-76,408965","40,030528","11,5416669845581","22,6999988555908","3,97364310344983E-08",1039,112,62,"15,7190589904785",315,215,304,218,"11,1166667938232","31,1391220092773","919,843933105469","29,7999992370605","-5,90000009536743","35,7000007629395","20,5166664123535","1,04999995231628"
E,"-76,400554888","40,1674098289","11,0874996185303","22,2666664123535","-0,51666671037674",1061,116,63,"16,6253280639648",326,216,312,220,"11,3083333969116","31,412036895752","923,19140625","29,5","-6,5",36,"20,0499992370605","0,51666671037674"
